ID       ,Genero ,Casado ,Edad                ,Graduado ,Profesion        ,Experiencia laboral ,Gastoscore ,Family_Size ,anno_nacimiento      ,Generacion            ,Ingresos anuales brutos ,Provincia              ,Digital_encuesta ,Gasto_medio_mensual_cuota ,Abandono ,Dias_cliente          ,Campanna_anno
CLI104   ,M      ,Si     ,0.47435897435897434 ,No       ,Artista          ,+20annos            ,Bajo       ,      0.25  ,0.5256410256410255   ,Generacion X          ,0.5799423533401153      ,Soria                  ,"1,463"          ,      0.0                 ,     1.0 ,0.2807017543859649    ,
CLI105   ,M      ,Si     ,0.28205128205128205 ,No       ,Ejecutivo        ,+20annos            ,Alto       ,      0.5   ,0.717948717948719    ,Millennials           ,0.7145557816208885      ,Huesca                 ,"1,054"          ,      0.0                 ,     1.0 ,0.5701754385964912    ,"0,5"
CLI106   ,F      ,Si     ,0.2435897435897436  ,Si       ,Funcionario      ,10-20annos          ,Bajo       ,      0.125 ,0.756410256410259    ,Millennials           ,0.07002373685995253     ,La Coruna              ,"0,962"          ,      0.0                 ,     0.0 ,0.28771929824561404   ,
CLI107   ,M      ,No     ,0.0                 ,No       ,Medico           ,<10annos            ,Bajo       ,      0.125 ,1.0                  ,Generacion Z          ,0.038869108172261774    ,Ceuta                  ,"1,685"          ,      0.0                 ,     0.0 ,0.5596491228070175    ,"0,5"
CLI108   ,M      ,Si     ,0.16666666666666669 ,Si       ,Construccion     ,10-20annos          ,Bajo       ,      0.125 ,0.8333333333333357   ,Millennials           ,0.1326890471346219      ,Madrid                 ,"0,916"          ,      0.0                 ,     0.0 ,0.6771929824561403    ,3
CLI109   ,M      ,No     ,0.9615384615384615  ,No       ,Servicios        ,+20annos            ,Bajo       ,      0.0   ,0.0384615384615401   ,Generacion Silenciosa ,0.6145642590708715      ,Zamora                 ,"1,189"          ,      0.5294117647058822  ,     0.0 ,0.04035087719298245   ,
CLI110   ,F      ,Si     ,0.01282051282051283 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.5   ,0.987179487179489    ,Generacion Z          ,0.09516785350966431     ,Melilla                ,"2,478"          ,      0.0                 ,     0.0 ,0.687719298245614     ,3
CLI111   ,M      ,No     ,0.10256410256410259 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.25  ,0.8974358974358978   ,Millennials           ,0.09548999660902002     ,Granada                ,"2,651"          ,      0.0                 ,     1.0 ,0.37894736842105264   ,
CLI112   ,M      ,Si     ,0.5769230769230769  ,Si       ,Otros            ,+20annos            ,Bajo       ,      0.375 ,0.42307692307692335  ,Generacion X          ,0.0999237029501526      ,Orense                 ,"1,737"          ,      0.0                 ,     0.0 ,0.9263157894736842    ,1
CLI113   ,F      ,No     ,0.2948717948717948  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.705128205128208    ,Millennials           ,0.15933367243133267     ,Santa Cruz de Tenerife ,"1,859"          ,      0.0                 ,     0.0 ,0.7701754385964912    ,1
CLI114   ,F      ,Si     ,0.4487179487179487  ,Si       ,Medico           ,+20annos            ,Bajo       ,      0.0   ,0.5512820512820511   ,Generacion X          ,0.42336385215327227     ,Castellon              ,"0,7"            ,      0.11764705882352944 ,     0.0 ,0.3157894736842105    ,
CLI115   ,M      ,No     ,0.41025641025641024 ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.5897435897435912   ,Generacion X          ,0.8057392336385216      ,Pontevedra             ,"1,385"          ,      0.11764705882352944 ,     0.0 ,0.6087719298245614    ,1
CLI116   ,M      ,Si     ,0.34615384615384615 ,Si       ,Ejecutivo        ,+20annos            ,Alto       ,      0.25  ,0.6538461538461569   ,Generacion X          ,0.5888521532722957      ,Zamora                 ,"0,896"          ,      0.29411764705882354 ,     0.0 ,0.5122807017543859    ,"0,5"
CLI117   ,M      ,Si     ,0.2564102564102564  ,No       ,Ejecutivo        ,10-20annos          ,Medio      ,      0.375 ,0.7435897435897445   ,Millennials           ,0.5998813157002374      ,Guadalajara            ,"1,905"          ,      0.0                 ,     0.0 ,0.5578947368421052    ,"0,5"
CLI118   ,M      ,Si     ,0.8717948717948718  ,No       ,Servicios        ,+20annos            ,Bajo       ,      0.0   ,0.1282051282051313   ,Generacion Silenciosa ,0.7363258731773483      ,Zaragoza               ,"0,955"          ,      0.5294117647058822  ,     0.0 ,0.7947368421052631    ,3
CLI119   ,M      ,No     ,0.2564102564102564  ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.125 ,0.7435897435897445   ,Millennials           ,0.5245167853509665      ,Castellon              ,"0,87"           ,      0.11764705882352944 ,     0.0 ,0.7771929824561403    ,3
CLI120   ,M      ,No     ,0.1282051282051282  ,No       ,Servicios        ,<10annos            ,Bajo       ,      0.75  ,0.8717948717948723   ,Millennials           ,0.10806205493387588     ,La Coruna              ,"0,824"          ,      0.0                 ,     1.0 ,0.507017543859649     ,"0,5"
CLI121   ,F      ,Si     ,0.2692307692307693  ,Si       ,Artista          ,10-20annos          ,Alto       ,      0.125 ,0.7307692307692335   ,Millennials           ,0.7641488640217022      ,Guipuzcoa              ,"1,445"          ,      0.11764705882352944 ,     1.0 ,0.6140350877192982    ,3
CLI122   ,M      ,Si     ,0.39743589743589747 ,Si       ,Ejecutivo        ,+20annos            ,Alto       ,      0.25  ,0.6025641025641058   ,Generacion X          ,0.6510088165479824      ,Vizcaya                ,"0,974"          ,      0.29411764705882354 ,     0.0 ,0.5561403508771929    ,"0,5"
CLI123   ,M      ,Si     ,0.5256410256410257  ,No       ,Ejecutivo        ,+20annos            ,Alto       ,      0.375 ,0.47435897435897445  ,Generacion X          ,0.4485164462529671      ,Tarragona              ,"1,189"          ,      0.0                 ,     0.0 ,0.24561403508771928   ,
CLI124   ,F      ,Si     ,0.41025641025641024 ,No       ,Ingeniero        ,+20annos            ,Medio      ,      0.375 ,0.5897435897435912   ,Generacion X          ,0.676305527297389       ,Zamora                 ,"0,603"          ,      0.0                 ,     0.0 ,0.7543859649122807    ,3
CLI125   ,F      ,No     ,0.14102564102564102 ,Si       ,Funcionario      ,<10annos            ,Bajo       ,      0.25  ,0.8589743589743613   ,Millennials           ,0.1663021363173957      ,Orense                 ,"0,847"          ,      0.0                 ,     0.0 ,0.7596491228070175    ,3
CLI126   ,M      ,Si     ,0.2948717948717948  ,No       ,Otros            ,+20annos            ,Bajo       ,      0.125 ,0.705128205128208    ,Millennials           ,0.3134876229230248      ,Las Palmas             ,"0,847"          ,      0.0                 ,     1.0 ,0.3263157894736842    ,
CLI127   ,F      ,Si     ,0.1282051282051282  ,No       ,Negocios/empresa ,<10annos            ,Bajo       ,      0.125 ,0.8717948717948723   ,Millennials           ,0.11196168192607664     ,Gerona                 ,"1,238"          ,      0.0                 ,     0.0 ,0.7824561403508772    ,3
CLI128   ,F      ,Si     ,0.33333333333333337 ,No       ,Ingeniero        ,+20annos            ,Bajo       ,      0.0   ,0.6666666666666679   ,Generacion X          ,0.2136656493726687      ,Cadiz                  ,"1,443"          ,      0.0                 ,     0.0 ,0.6666666666666666    ,3
CLI129   ,M      ,Si     ,0.7564102564102564  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.2435897435897445   ,Generacion Silenciosa ,0.5439047134621906      ,Teruel                 ,"0,681"          ,      0.11764705882352944 ,     1.0 ,0.5964912280701754    ,3
CLI130   ,F      ,Si     ,0.14102564102564102 ,Si       ,Ingeniero        ,<10annos            ,Bajo       ,      0.125 ,0.8589743589743613   ,Millennials           ,0.12205832485588336     ,Navarra                ,"1,031"          ,      0.0                 ,     0.0 ,0.3017543859649123    ,
CLI131   ,M      ,No     ,0.2435897435897436  ,Si       ,Otros            ,10-20annos          ,Bajo       ,      0.5   ,0.756410256410259    ,Millennials           ,0.07478806375042388     ,Zaragoza               ,"1,813"          ,      0.0                 ,     0.0 ,0.23157894736842105   ,
CLI132   ,M      ,Si     ,0.2948717948717948  ,Si       ,Ejecutivo        ,+20annos            ,Alto       ,      0.5   ,0.705128205128208    ,Millennials           ,0.7671922685656154      ,Zamora                 ,"0,916"          ,      0.0                 ,     0.0 ,0.34035087719298246   ,
CLI133   ,F      ,Si     ,0.717948717948718   ,Si       ,Servicios        ,+20annos            ,Alto       ,      0.125 ,0.2820512820512846   ,Generacion X          ,0.9739148864021703      ,Toledo                 ,"0,779"          ,      0.11764705882352944 ,     0.0 ,0.07017543859649122   ,
CLI134   ,M      ,No     ,0.0                 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.375 ,1.0                  ,Generacion Z          ,0.034867751780264494    ,Pontevedra             ,"14,085"         ,      0.0                 ,     0.0 ,0.763157894736842     ,3
CLI135   ,M      ,Si     ,0.39743589743589747 ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.6025641025641058   ,Generacion X          ,0.34271787046456426     ,Gerona                 ,"0,642"          ,      0.11764705882352944 ,     0.0 ,0.7491228070175439    ,3
CLI136   ,F      ,Si     ,0.4487179487179487  ,Si       ,Ingeniero        ,+20annos            ,Alto       ,      0.125 ,0.5512820512820511   ,Generacion X          ,0.9457104103085792      ,Valladolid             ,"0,935"          ,      0.11764705882352944 ,     0.0 ,0.7684210526315789    ,3
CLI137   ,M      ,No     ,0.16666666666666669 ,No       ,Ejecutivo        ,10-20annos          ,Bajo       ,      0.5   ,0.8333333333333357   ,Millennials           ,0.06546286876907426     ,Ciudad Real            ,"1,629"          ,      0.0                 ,     1.0 ,0.1456140350877193    ,
CLI138   ,F      ,No     ,0.3205128205128205  ,No       ,Artista          ,+20annos            ,Bajo       ,      0.125 ,0.6794871794871824   ,Generacion X          ,0.6881993896236012      ,Vizcaya                ,"1,652"          ,      0.5294117647058822  ,     0.0 ,0.10526315789473684   ,
CLI139   ,F      ,No     ,0.2948717948717948  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.375 ,0.705128205128208    ,Millennials           ,0.27165988470668023     ,Guipuzcoa              ,"1,859"          ,      0.0                 ,     1.0 ,0.37894736842105264   ,
CLI140   ,F      ,No     ,0.15384615384615385 ,No       ,Negocios/empresa ,10-20annos          ,Bajo       ,      0.375 ,0.8461538461538467   ,Millennials           ,0.0541709053916582      ,Malaga                 ,"1,537"          ,      0.0                 ,     0.0 ,0.04035087719298245   ,
CLI141   ,F      ,Si     ,0.2692307692307693  ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.375 ,0.7307692307692335   ,Millennials           ,0.122558494404883       ,Leon                   ,"1,054"          ,      0.0                 ,     0.0 ,0.0649122807017544    ,
CLI142   ,F      ,Si     ,0.2948717948717948  ,Si       ,Ingeniero        ,+20annos            ,Medio      ,      0.125 ,0.705128205128208    ,Millennials           ,0.08713123092573755     ,Huelva                 ,"1,721"          ,      0.0                 ,     0.0 ,0.24561403508771928   ,
CLI143   ,F      ,Si     ,0.42307692307692313 ,Si       ,Artista          ,+20annos            ,Medio      ,      0.5   ,0.5769230769230802   ,Generacion X          ,0.8592573753814854      ,Orense                 ,"0,72"           ,      0.0                 ,     0.0 ,0.03333333333333333   ,
CLI144   ,F      ,No     ,0.1923076923076923  ,Si       ,Medico           ,10-20annos          ,Bajo       ,      0.25  ,0.8076923076923102   ,Millennials           ,0.1149966090200068      ,Navarra                ,"1,583"          ,      0.0                 ,     0.0 ,0.8228070175438597    ,3
CLI145   ,M      ,Si     ,0.846153846153846   ,No       ,Servicios        ,+20annos            ,Bajo       ,      0.0   ,0.15384615384615685  ,Generacion Silenciosa ,0.49487962021024073     ,La Rioja               ,"0,915"          ,      0.0                 ,     0.0 ,0.39473684210526316   ,
CLI146   ,F      ,Si     ,0.34615384615384615 ,No       ,Ingeniero        ,+20annos            ,Medio      ,      0.5   ,0.6538461538461569   ,Generacion X          ,0.0843251949813496      ,Las Palmas             ,"0,564"          ,      0.0                 ,     0.0 ,0.9929824561403507    ,4
CLI147   ,M      ,No     ,0.15384615384615385 ,No       ,Negocios/empresa ,10-20annos          ,Bajo       ,      0.5   ,0.8461538461538467   ,Millennials           ,0.13961512377076976     ,Huesca                 ,"1,744"          ,      0.0                 ,     0.0 ,0.9368421052631578    ,4
CLI148   ,F      ,Si     ,0.14102564102564102 ,No       ,Ingeniero        ,<10annos            ,Medio      ,      0.125 ,0.8589743589743613   ,Millennials           ,0.08699559172600882     ,Gerona                 ,"1,951"          ,      0.0                 ,     1.0 ,0.3824561403508772    ,
CLI149   ,M      ,Si     ,0.8717948717948718  ,Si       ,Servicios        ,+20annos            ,Bajo       ,      0.0   ,0.1282051282051313   ,Generacion Silenciosa ,0.9573669040352664      ,Cuenca                 ,"0,837"          ,      0.11764705882352944 ,     0.0 ,0.7228070175438596    ,3
CLI150   ,F      ,No     ,0.14102564102564102 ,Si       ,Funcionario      ,<10annos            ,Bajo       ,      0.375 ,0.8589743589743613   ,Millennials           ,0.06456425907087149     ,Almeria                ,"1,376"          ,      0.0                 ,     1.0 ,0.5807017543859648    ,"0,5"
CLI151   ,M      ,Si     ,0.7435897435897436  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.25  ,0.25641025641025905  ,Generacion X          ,0.6368853848762293      ,Melilla                ,"0,896"          ,      0.29411764705882354 ,     0.0 ,0.43157894736842106   ,
CLI152   ,M      ,Si     ,0.6923076923076923  ,No       ,Servicios        ,+20annos            ,Alto       ,      1.0   ,0.30769230769231015  ,Generacion X          ,0.5112665310274669      ,Soria                  ,"1,091"          ,      0.0                 ,     1.0 ,0.5842105263157894    ,"0,5"
CLI153   ,F      ,No     ,0.11538461538461542 ,No       ,Ingeniero        ,<10annos            ,Bajo       ,      0.0   ,0.8846153846153868   ,Millennials           ,0.15771447948457107     ,Melilla                ,"2,961"          ,      0.0                 ,     1.0 ,0.256140350877193     ,
